name,year,selling_price,km_driven,fuel,seller_type,transmission,owner
Honda City i VTEC V,2014,530000.0,50000.0,2,0,0,4
Maruti Baleno Alpha 1.3,2016,575000.0,50000.0,3,0,0,4
Mahindra Xylo E4,2012,400000.0,99000.0,3,1,0,4
Honda Mobilio S i DTEC,2016,680000.0,50000.0,3,0,0,4
Hyundai Santa Fe 4WD AT,2014,1000000.0,80000.0,3,0,1,4
Maruti Alto 800 LXI,2016,260000.0,45000.0,2,0,0,3
Tata Manza Aura (ABS) Safire BS IV,2010,150000.0,50000.0,2,0,0,3
Maruti Alto LXi BSIII,2008,180000.0,70000.0,2,0,0,2
Force One EX,2014,346000.0,37516.0,3,0,0,4
Mahindra Xylo D2 BS IV,2015,450000.0,20000.0,3,0,0,4
Maruti Swift Dzire VDi,2009,300000.0,50000.0,3,0,0,4
Maruti Alto K10 LXI,2014,200999.0,40000.0,2,0,0,4
Skoda Laura 1.9 TDI MT Ambiente,2009,200000.0,100000.0,3,0,0,2
Chevrolet Aveo U-VA 1.2 LS,2009,210000.0,80000.0,2,0,0,3
Tata Indigo LS BSII,2012,160000.0,110000.0,3,0,0,4
Hyundai Verna CRDi SX ABS,2009,175000.0,136000.0,3,0,0,3
Tata New Safari DICOR 2.2 GX 4x2 BS IV,2012,320000.0,80000.0,3,0,0,4
Maruti Alto LXi,2009,110000.0,50000.0,2,0,0,3
Maruti Wagon R LXI Minor,2008,300000.0,30000.0,2,0,0,4
Honda City V MT,2012,700000.0,10000.0,2,0,0,4
Tata Indica Vista Aura 1.3 Quadrajet,2009,135000.0,90000.0,3,0,0,1
Mahindra Bolero Power Plus Plus Non AC BSIV PS,2015,500000.0,110000.0,3,0,0,4
Mahindra Scorpio VLX 2WD AIRBAG BSIV,2012,550000.0,120000.0,3,0,0,3
Toyota Innova 2.5 Z Diesel 7 Seater BS IV,2014,1050000.0,90000.0,3,0,0,2
Honda City i VTEC V,2016,500000.0,20000.0,2,0,0,4
Maruti Ritz VDi,2011,180000.0,90000.0,3,0,0,3
Hyundai Santro Xing GLS,2010,170000.0,50000.0,2,0,0,3
Maruti A-Star Vxi,2011,150000.0,70000.0,2,0,0,3
Tata Indica Vista Aura 1.3 Quadrajet,2009,135000.0,90000.0,3,0,0,1
Volkswagen Polo Diesel Highline 1.2L,2011,290000.0,60000.0,3,0,0,3
Fiat Linea Dynamic,2013,350000.0,70000.0,2,0,0,4
Maruti Alto 800 LXI,2014,110000.0,25000.0,2,0,0,4
Volkswagen Vento Petrol Highline AT,2011,300000.0,70000.0,2,0,1,2
Maruti Alto 800 LX,2017,180000.0,60000.0,2,0,0,4
Maruti Baleno Delta 1.2,2017,509000.0,60000.0,2,0,0,4
Maruti SX4 S Cross DDiS 320 Zeta,2016,650000.0,80000.0,3,0,0,4
Maruti Swift VDI BSIV,2015,450000.0,70000.0,3,0,0,2
Mahindra Scorpio 2.6 Turbo 7 Str,2007,210000.0,100000.0,3,0,0,3
Hyundai i20 Asta 1.4 CRDi,2013,360000.0,80000.0,3,0,0,3
Toyota Innova 2.5 GX (Diesel) 7 Seater BS IV,2011,495000.0,120000.0,3,0,0,3
Maruti Alto LX,2006,105000.0,100000.0,2,0,0,2
Hyundai i20 Magna,2010,270000.0,60000.0,2,0,0,2
Ford Figo Petrol LXI,2010,130000.0,110000.0,2,0,0,4
Honda City i DTEC S,2014,700000.0,90000.0,3,0,0,3
Chevrolet Cruze LTZ,2012,400000.0,40000.0,3,0,0,4
Maruti Swift ZXI ABS,2009,250000.0,60000.0,2,0,0,3
Honda Amaze VX i-DTEC,2013,325000.0,94000.0,3,0,0,3
Maruti Alto LXi,2008,69000.0,100000.0,2,0,0,4
Maruti Zen Estilo VXI BSIII,2007,90000.0,90000.0,2,0,0,4
Mahindra XUV500 W6 1.99 mHawk,2016,1000000.0,40000.0,3,0,0,4
Hyundai Accent GLE CNG,2010,145000.0,90000.0,1,0,0,3
Maruti Swift VDI,2011,256000.0,70000.0,3,0,0,2
Renault KWID RXT,2016,240000.0,70000.0,2,0,0,3
Tata Indica Vista Aqua 1.2 Safire BSIV,2010,97000.0,128000.0,2,0,0,4
Tata Indigo CR4,2012,130000.0,120000.0,3,0,0,4
Maruti Swift 1.3 VXi,2009,199000.0,52536.0,2,0,0,4
Honda Civic 1.8 S AT,2006,125000.0,70000.0,2,0,1,4
Hyundai Xcent 1.1 CRDi Base,2015,420000.0,60000.0,3,0,0,4
Mahindra NuvoSport N8,2016,525000.0,110000.0,3,0,0,4
Hyundai Santro Xing GLS,2008,125000.0,85000.0,2,0,0,4
Hyundai Verna Transform CRDi VGT SX ABS,2010,325000.0,135000.0,3,0,0,4
Volkswagen Vento New Diesel Highline,2012,330000.0,86000.0,3,0,0,1
Maruti Wagon R LXI BS IV,2010,110000.0,50000.0,2,0,0,4
Honda Civic 1.8 S MT,2007,229999.0,70000.0,2,0,0,3
Hyundai i10 Magna,2012,250000.0,60000.0,2,0,0,3
Ford Ecosport 1.5 DV5 MT Titanium,2015,650000.0,68000.0,3,0,0,4
Maruti Swift Dzire VDI,2017,600000.0,46507.0,3,2,0,4
Toyota Etios Liva 1.2 VX,2017,650000.0,6480.0,2,2,0,4
Maruti Vitara Brezza VDi,2017,750000.0,32077.0,3,2,0,4
Hyundai EON Era Plus Option,2017,315000.0,18469.0,2,2,0,4
Maruti Swift LXI Option,2015,415000.0,28217.0,2,2,0,4
Maruti Ciaz ZDi Plus,2016,640000.0,72787.0,3,2,0,4
Maruti Ciaz 1.4 Alpha,2017,780000.0,31063.0,2,2,0,4
Toyota Fortuner 4x2 AT,2017,2595000.0,79641.0,3,2,1,4
Hyundai Creta 1.6 CRDi SX,2015,850000.0,58692.0,3,2,0,4
Hyundai Creta 1.6 CRDi SX,2015,900000.0,54784.0,3,2,0,4
Toyota Corolla Altis GL MT,2016,1150000.0,64156.0,2,2,0,4
Maruti Esteem Lxi - BSIII,2007,75000.0,54000.0,2,0,0,4
Volkswagen Vento Diesel Comfortline,2012,215000.0,97000.0,3,0,0,4
Maruti SX4 ZXI AT,2009,130000.0,120000.0,2,0,1,3
Chevrolet Beat LT,2016,245000.0,52000.0,2,1,0,4
Maruti Swift VDI BSIV,2010,320000.0,110000.0,3,0,0,1
Mahindra TUV 300 T8 AMT,2016,730000.0,60000.0,3,0,1,3
Honda City i-VTEC VX,2017,950000.0,35000.0,2,0,0,4
Maruti Wagon R VXI BS IV,2017,350000.0,48000.0,2,0,0,2
Maruti Wagon R VXI BS IV,2017,350000.0,30000.0,2,0,0,4
Hyundai Verna 1.6 VTVT,2013,370000.0,60000.0,2,0,0,4
Hyundai EON D Lite Plus,2012,160000.0,70000.0,2,0,0,3
Tata Sumo Victa EX 7/9 Str BSII,2009,130000.0,120000.0,3,0,0,4
Chevrolet Sail Hatchback 1.2 LS,2016,250000.0,30000.0,2,0,0,4
Tata New Safari DICOR 2.2 GX 4x2 BS IV,2012,270000.0,80000.0,3,0,0,3
Hyundai EON Era Plus,2013,160000.0,80000.0,2,0,0,4
Hyundai EON Magna Plus,2016,229999.0,80000.0,2,0,0,4
Mahindra Bolero Power Plus ZLX,2017,750000.0,29000.0,3,0,0,4
Chevrolet Optra Magnum 2.0 LS,2011,195000.0,120000.0,3,0,0,4
Toyota Etios Cross 1.2L G,2015,320000.0,60000.0,2,0,0,4
Datsun RediGO S,2016,270000.0,22000.0,2,0,0,4
Skoda Fabia 1.2 MPI Ambition Plus,2012,300000.0,50000.0,2,0,0,4
Chevrolet Beat Diesel LT,2012,200000.0,50000.0,3,0,0,4
Maruti Zen Estilo 1.1 LXI BSIII,2007,120000.0,81366.0,2,0,0,4
Maruti Esteem Vxi - BSIII,2006,95000.0,110000.0,2,0,0,4
Volkswagen Polo Petrol Comfortline 1.2L,2013,400000.0,100000.0,2,0,0,4
Mahindra KUV 100 mFALCON D75 K6,2016,430000.0,20000.0,3,0,0,4
Renault Fluence 1.5,2012,300000.0,90000.0,3,0,0,4
Fiat Linea Dynamic,2013,350000.0,70000.0,2,0,0,4
Renault Duster 110PS Diesel RxZ,2013,450000.0,120000.0,3,0,0,4
Renault KWID RXT,2016,200000.0,53000.0,2,0,0,3
Maruti Alto 800 LXI,2017,250000.0,30000.0,2,0,0,4
Maruti Swift Dzire 1.2 Vxi BSIV,2012,368000.0,90000.0,2,0,0,3
Maruti Swift Dzire 1.2 Vxi BSIV,2012,368000.0,90000.0,2,0,0,3
Maruti Wagon R LXI DUO BS IV,2012,180000.0,60000.0,0,0,0,4
Hyundai Grand i10 1.2 Kappa Sportz Option,2017,525000.0,15000.0,2,0,0,4
Maruti Esteem Lxi - BSIII,2007,75000.0,54000.0,2,0,0,4
Maruti Swift LDI Optional,2017,500000.0,40000.0,3,0,0,4
Hyundai Santro Xing GLS,2008,130000.0,100000.0,2,0,0,4
Tata Zest Quadrajet 1.3 75PS XE,2015,350000.0,100000.0,3,0,0,3
Toyota Innova 2.5 G (Diesel) 7 Seater,2014,750000.0,145000.0,3,0,0,3
Honda Amaze VX i-DTEC,2013,450000.0,53000.0,3,0,0,4
Maruti Swift Dzire LDI,2015,430000.0,73000.0,3,0,0,2
Maruti SX4 VDI,2011,260000.0,90000.0,3,0,0,2
Maruti Swift VDI,2013,370000.0,80000.0,3,0,0,2
Chevrolet Aveo 1.4 CNG,2011,229999.0,100000.0,1,0,0,4
Ford Figo Diesel EXI,2011,140000.0,90000.0,3,0,0,2
Datsun RediGO T Option,2017,200000.0,30000.0,2,0,0,4
Tata Safari Storme VX,2015,500000.0,120000.0,3,0,0,4
Maruti Alto LXi,2008,70000.0,90000.0,2,0,0,3
Mahindra Thar 4X4,2013,580000.0,25000.0,3,0,0,2
Maruti Eeco 5 STR With AC Plus HTR CNG,2012,160000.0,70000.0,1,0,0,3
Maruti Alto LXi,2010,160000.0,36000.0,2,0,0,4
Maruti Ertiga SHVS ZDI Plus,2016,760000.0,49000.0,3,0,0,4
Hyundai EON Magna Optional,2015,300000.0,22000.0,2,0,0,4
Maruti 800 DUO AC LPG,2009,85000.0,50000.0,0,0,0,3
Toyota Innova Crysta 2.4 G MT BSIV,2016,1300000.0,70000.0,3,0,0,4
Maruti Swift VXI BSIV,2016,500000.0,60000.0,2,0,0,4
Audi Q5 2.0 TDI,2015,3500000.0,35000.0,3,0,1,4
Hyundai Accent GLX,2008,145000.0,60000.0,2,0,0,4
Mahindra Quanto C6,2013,300000.0,60000.0,3,0,0,4
Maruti Swift VDI Optional,2017,600000.0,60000.0,3,0,0,3
Maruti Swift Dzire VXI,2015,400000.0,70000.0,2,0,0,3
Hyundai Santro Xing XK eRLX EuroIII,2007,130000.0,135000.0,2,0,0,3
Maruti Baleno Zeta 1.2,2017,641000.0,25000.0,2,0,0,4
Maruti Swift Dzire VDI,2015,650000.0,50000.0,3,0,0,4
Ford Figo 1.5D Titanium Opt MT,2015,495000.0,52328.0,3,1,0,4
Hyundai Santro Xing GLS,2013,324000.0,30000.0,2,0,0,4
Ford Endeavour 3.2 Titanium AT 4X4,2016,2100000.0,91505.0,3,1,1,4
Maruti Swift Dzire VDI,2015,320000.0,60000.0,3,0,0,4
Hyundai EON Magna Optional,2015,300000.0,20500.0,2,0,0,4
Toyota Innova 2.5 V Diesel 8-seater,2008,500000.0,154000.0,3,0,0,2
Toyota Etios VX,2011,305000.0,120000.0,2,0,0,3
Maruti 800 AC,2009,125000.0,50000.0,2,0,0,1
Maruti Swift Dzire ZDI,2015,800000.0,135000.0,3,0,0,4
Mahindra Scorpio SLE BSIV,2009,420000.0,100000.0,3,0,0,4
Maruti Vitara Brezza ZDi Plus,2017,875000.0,40000.0,3,0,0,4
Maruti Swift Dzire ZDI,2014,580000.0,70000.0,3,0,0,4
Maruti Swift Ldi BSIV,2011,350000.0,133000.0,3,0,0,3
Tata Indica Vista TDI LS,2013,150000.0,180000.0,3,0,0,2
Renault Duster 110PS Diesel RxZ,2013,650000.0,120000.0,3,0,0,4
Maruti Alto K10 2010-2014 VXI,2010,225000.0,80000.0,2,0,0,3
Honda Amaze S AT i-Vtech,2014,400000.0,15000.0,2,0,1,4
Hyundai Santro Xing GL Plus,2008,120000.0,41723.0,2,0,0,3
Maruti SX4 Vxi BSIV,2010,250000.0,70000.0,2,0,0,4
Maruti Alto K10 LXI,2012,175000.0,20000.0,2,0,0,3
Tata Indigo CS LX (TDI) BS-III,2015,225000.0,68745.0,3,1,0,4
Mahindra XUV500 W6 2WD,2016,900000.0,47000.0,3,0,0,4
Maruti Alto K10 VXI AGS,2017,375000.0,27289.0,2,1,1,4
Hyundai EON Era Plus,2016,320000.0,24662.0,2,1,0,4
Maruti Swift Dzire VDI,2013,525000.0,37000.0,3,1,0,4
Nissan Evalia XV,2014,650000.0,28245.0,3,1,0,4
Hyundai Grand i10 1.2 CRDi Sportz Option,2017,575000.0,27005.0,3,1,0,4
Hyundai i10 Magna,2014,355000.0,39227.0,2,1,0,4
Mahindra KUV 100 D75 K4 Plus 5Str,2016,470000.0,31367.0,3,1,0,4
Maruti Wagon R LXI,2008,221000.0,35008.0,2,1,0,4
Hyundai Santro Xing GLS,2009,195000.0,27005.0,2,1,0,4
Hyundai Verna SX Diesel,2013,580000.0,45264.0,3,1,0,4
Maruti Eeco 7 Seater Standard BSIV,2014,325000.0,39093.0,2,1,0,4
Honda City Corporate Edition,2013,495000.0,45241.0,2,1,0,4
Hyundai EON Era,2014,290000.0,12000.0,2,1,0,4
Tata Indica Vista TDI LS,2011,211000.0,43128.0,3,1,0,4
Hyundai i20 Asta,2010,270000.0,110000.0,2,0,0,3
Hyundai i10 Magna 1.2,2010,225000.0,60000.0,2,0,0,3
Mahindra Scorpio LX,2014,420000.0,70000.0,3,0,0,2
Chevrolet Sail Hatchback 1.2 LS,2015,280000.0,22255.0,2,0,0,4
Hyundai i20 Sportz 1.2,2013,400000.0,59213.0,2,0,0,4
Mahindra XUV500 W6 2WD,2015,850000.0,55000.0,3,0,0,4
Ford Fiesta Titanium 1.5 TDCi,2011,550000.0,80000.0,3,0,0,4
Ford Fiesta Titanium 1.5 TDCi,2011,550000.0,80000.0,3,0,0,4
Mahindra Xylo D2 Maxx,2014,350000.0,170000.0,3,0,0,4
Tata New Safari DICOR 2.2 EX 4x2,2011,350000.0,170000.0,3,0,0,3
Honda Civic 1.8 S MT,2007,170000.0,70000.0,2,0,0,2
Tata Indica DLE,2006,45000.0,120000.0,3,0,0,3
Renault Duster 85PS Diesel RxL Optional,2013,430000.0,70000.0,3,0,0,2
Tata Indigo LX,2011,140000.0,60000.0,3,0,0,3
Mahindra Scorpio S2 9 Seater,2015,830000.0,70000.0,3,0,0,4
Mahindra Scorpio VLS 2.2 mHawk,2009,409999.0,110000.0,3,0,0,3
Maruti Swift VDI,2012,190000.0,80000.0,3,0,0,2
Honda Accord VTi-L (MT),2007,200000.0,80000.0,2,0,0,3
Hyundai Accent GLX,2006,120000.0,110000.0,2,0,0,3
Tata Indigo CS LE (TDI) BS-III,2011,95000.0,115000.0,3,0,0,1
Maruti Wagon R LXI BS IV,2013,213000.0,80000.0,2,0,0,4
Nissan Micra XL,2017,415000.0,48965.0,2,1,0,4
Mahindra XUV500 W8 4WD,2012,650000.0,76290.0,3,1,0,4
Mahindra XUV500 AT W10 AWD,2016,969999.0,70000.0,3,0,1,3
Mahindra XUV500 W10 2WD,2016,1250000.0,35000.0,3,0,0,4
Maruti Swift Dzire AMT VDI,2017,715000.0,25000.0,3,0,1,4
Maruti Swift Dzire AMT VDI,2017,715000.0,25000.0,3,0,1,4
Maruti Swift VDI,2016,565000.0,47000.0,3,1,0,4
Mahindra Thar 4X4,2013,615000.0,45766.0,3,0,0,3
Tata New Safari 4X4,2007,199000.0,78771.0,3,1,0,3
Maruti Swift Vdi BSIII,2010,325000.0,79357.0,3,1,0,4
Ford Figo Diesel EXI,2012,409999.0,28000.0,3,0,0,4
Hyundai Verna SX CRDi AT,2012,500000.0,72000.0,3,1,1,3
Ford Figo Diesel LXI,2011,225000.0,76736.0,3,1,0,3
Maruti Alto LX BSIII,2007,135000.0,70000.0,2,0,0,3
Renault Koleos 2.0 Diesel,2012,750000.0,80000.0,3,0,1,3
Maruti Wagon R LXI DUO BSIII,2009,155000.0,60000.0,0,0,0,3
Volkswagen Polo Diesel Highline 1.2L,2012,335000.0,77000.0,3,1,0,2
Mercedes-Benz New C-Class 200 CDI Classic,2007,699000.0,101849.0,3,1,0,3
Hyundai i20 Asta 1.2,2012,300000.0,80000.0,2,0,0,4
Mahindra Scorpio S4 4WD,2014,700000.0,70000.0,3,0,0,3
Maruti Ertiga SHVS LDI Option,2017,700000.0,120000.0,3,0,0,4
Maruti Alto 800 LXI,2013,210000.0,42000.0,2,0,0,2
Maruti Ertiga VDI,2012,600000.0,120000.0,3,0,0,2
Tata Manza Aura (ABS) Quadrajet BS IV,2012,180000.0,155836.0,3,0,0,3
Maruti Wagon R VXi BSII,2011,220000.0,59000.0,2,0,0,3
Chevrolet Spark 1.0 LT,2009,70000.0,60000.0,2,0,0,4
Ford Fiesta 1.5 TDCi Ambiente,2014,800000.0,20000.0,3,0,0,4
Mahindra XUV500 W8 4WD,2012,700000.0,120000.0,3,0,0,2
Renault KWID 1.0,2016,265000.0,40000.0,2,0,0,4
Volkswagen Polo Diesel Trendline 1.2L,2011,175000.0,90000.0,3,0,0,2
Mahindra Quanto C6,2012,260000.0,89000.0,3,0,0,3
Toyota Innova 2.5 VX (Diesel) 7 Seater,2013,950000.0,80000.0,3,0,0,2
Mahindra Scorpio S10 7 Seater,2015,630000.0,50000.0,3,0,0,4
Tata Nano LX SE,2012,35000.0,35000.0,2,0,0,2
Audi A4 3.0 TDI Quattro,2013,1580000.0,86000.0,3,1,1,4
Hyundai Creta 1.6 CRDi SX,2016,535000.0,52600.0,3,0,0,4
Maruti SX4 Vxi BSIV,2012,225000.0,110000.0,2,0,0,3
Hyundai Grand i10 1.2 Kappa Magna AT,2017,550000.0,19890.0,2,1,1,4
Maruti Swift ZXI BSIV,2016,670000.0,7104.0,2,2,0,4
Maruti Ertiga VXI,2015,625000.0,11918.0,2,2,0,4
Hyundai Grand i10 Magna AT,2017,520000.0,10510.0,2,1,1,4
Chevrolet Beat LT Option,2016,239000.0,41000.0,2,1,0,4
Toyota Fortuner 4x2 AT,2017,2600000.0,47162.0,3,2,1,4
Maruti S-Cross Zeta DDiS 200 SH,2015,750000.0,45974.0,3,2,0,4
Hyundai i10 Magna,2012,229999.0,49824.0,2,1,0,4
Audi A6 2.0 TDI Premium Plus,2013,1300000.0,58500.0,3,1,1,4
Skoda Laura Ambiente 2.0 TDI CR MT,2012,385000.0,52000.0,3,1,0,4
Hyundai Verna 1.6 VTVT SX,2015,760000.0,55340.0,2,2,0,4
Maruti Swift Dzire VDI,2017,600000.0,46507.0,3,2,0,4
Maruti Alto LXi,2009,150000.0,120000.0,2,0,0,4
Tata Indigo LS,2008,105000.0,90000.0,3,0,0,4
Tata Indica Vista TDI LX,2013,185000.0,65000.0,3,0,0,4
Fiat Grande Punto EVO 1.3 Active,2014,260000.0,50000.0,3,0,0,4
Maruti Swift Dzire VDi,2012,450000.0,33000.0,3,0,0,4
Maruti Swift VXI Deca,2016,500000.0,38000.0,2,0,0,4
Maruti Alto K10 2010-2014 VXI,2012,260000.0,40000.0,2,0,0,4
Volkswagen Polo Diesel Trendline 1.2L,2012,265000.0,55000.0,3,0,0,3
Mahindra Thar CRDe,2017,800000.0,26000.0,3,0,0,3
Tata Safari Storme VX Varicor 400,2016,869999.0,80000.0,3,0,0,4
Mitsubishi Pajero 2.8 SFX BSIV Dual Tone,2011,825000.0,120000.0,3,0,0,4
Maruti Alto LX BSIII,2006,160000.0,63230.0,2,0,0,3
Mahindra Scorpio 2.6 SLX CRDe,2006,300000.0,120000.0,3,0,0,3
Hyundai i20 Asta 1.4 CRDi,2015,530000.0,77000.0,3,0,0,3
Maruti Swift VXI Optional,2016,360000.0,30000.0,2,0,0,4
Maruti Swift 1.2 DLX,2015,220000.0,40000.0,2,0,0,4
Maruti Alto 800 LXI,2017,178000.0,35000.0,2,0,0,4
Maruti Ritz VXi,2014,300000.0,35000.0,2,0,0,4
Tata Indigo LS,2008,105000.0,90000.0,3,0,0,4
Tata Indica Vista TDI LX,2013,185000.0,65000.0,3,0,0,4
Tata Indica Vista Quadrajet LS,2012,150000.0,80000.0,3,0,0,3
Fiat Grande Punto EVO 1.3 Active,2014,260000.0,50000.0,3,0,0,4
Maruti Swift Dzire VDi,2012,450000.0,33000.0,3,0,0,4
Maruti Swift VXI Deca,2016,500000.0,38000.0,2,0,0,4
Maruti Alto K10 2010-2014 VXI,2012,260000.0,40000.0,2,0,0,4
Volkswagen Polo Diesel Trendline 1.2L,2012,265000.0,55000.0,3,0,0,3
Tata Nexon 1.2 Revotron XZ Plus Dual Tone,2017,750000.0,15000.0,2,0,0,4
Mahindra Thar CRDe,2017,800000.0,26000.0,3,0,0,3
Tata Safari Storme VX Varicor 400,2016,869999.0,80000.0,3,0,0,4
Toyota Innova 2.5 G1 BSIV,2012,950000.0,80000.0,3,0,0,4
Mitsubishi Pajero 2.8 SFX BSIV Dual Tone,2011,825000.0,120000.0,3,0,0,4
Maruti 800 Std,2013,170000.0,70000.0,2,0,0,4
Maruti Alto LX BSIII,2006,160000.0,63230.0,2,0,0,3
Mahindra Scorpio 2.6 SLX CRDe,2006,300000.0,120000.0,3,0,0,3
Datsun GO Plus A,2015,315000.0,45000.0,2,0,0,3
Maruti 800 Std BSII,2006,90000.0,40000.0,2,0,0,3
Tata Indica GLS BS IV,2008,65000.0,110000.0,2,0,0,2
Hyundai Verna 1.6 CRDI,2012,312000.0,90000.0,3,0,0,3
Renault Fluence 1.5,2013,450000.0,60000.0,3,0,0,4
Hyundai Verna Transform CRDi VGT ABS,2010,229999.0,120000.0,3,0,0,3
Maruti Swift Ldi BSIII,2008,111000.0,120000.0,3,0,0,4
Maruti Swift Dzire VDi,2012,250000.0,140000.0,3,0,0,3
Ford Figo 1.5D Titanium MT,2017,600000.0,35122.0,3,1,0,4
Maruti Swift Dzire VDI,2015,455000.0,92621.0,3,1,0,4
Datsun GO T Petrol,2015,225000.0,92198.0,2,1,0,3
Chevrolet Beat LT,2013,200000.0,50000.0,2,0,0,4
Hyundai Creta 1.6 CRDi AT SX Plus,2016,875000.0,74000.0,3,0,1,4
Skoda Rapid 1.5 TDI AT Ambition BSIV,2017,750000.0,40000.0,3,0,1,4
Maruti Alto LXi,2007,100000.0,100000.0,2,0,0,3
Ford Endeavour 3.2 Titanium AT 4X4,2017,2700000.0,30000.0,3,0,1,4
Renault KWID RXT Optional,2016,280000.0,23000.0,2,0,0,4
Tata Indica Vista Aqua TDI BSIII,2009,150000.0,30000.0,3,0,0,4
Tata Manza Aura Safire,2010,200000.0,50000.0,2,0,0,4
Maruti Ritz VDi,2010,148000.0,100000.0,3,0,0,3
Maruti Swift Dzire VXi,2011,254999.0,70000.0,2,0,0,3
Maruti Swift Dzire ZXI,2013,360000.0,60000.0,2,0,0,3
Maruti Alto LX,2006,95000.0,90000.0,2,0,0,3
Tata Indica Vista Quadrajet VX,2012,185000.0,40000.0,3,0,0,4
Fiat Punto 1.2 Active,2010,80000.0,50000.0,2,0,0,3
Hyundai EON Era Plus,2013,250000.0,35000.0,2,0,0,4
Tata New Safari DICOR 2.2 EX 4x2,2010,250000.0,80000.0,3,0,0,4
Mahindra Scorpio M2DI,2010,480000.0,90000.0,3,0,0,4
Maruti A-Star Vxi,2010,130000.0,70000.0,2,0,0,3
Tata Indica DLS,2006,57000.0,80000.0,3,0,0,3
Maruti Alto LXi BSIII,2008,125000.0,70000.0,2,0,0,4
Maruti Wagon R LXI DUO BSIII,2008,125000.0,152000.0,0,0,0,3
Tata Indigo LX,2012,130000.0,90000.0,3,0,0,3
Honda Amaze E i-VTEC,2016,330000.0,50000.0,2,0,0,3
Maruti Wagon R VXI BS IV,2014,340000.0,15000.0,2,0,0,3
Hyundai Santro Xing XG eRLX Euro III,2006,60000.0,120000.0,2,0,0,2
Tata Safari Storme EX,2014,550000.0,78322.0,3,0,0,4
Maruti Ertiga VDI,2014,480000.0,110000.0,3,0,0,3
Hyundai Verna 1.6 SX CRDi (O),2013,315000.0,80000.0,3,0,0,3
Ford Fiesta Titanium 1.5 TDCi,2012,165000.0,120000.0,3,0,0,4
Chevrolet Beat LS,2016,170000.0,125000.0,2,0,0,4
Tata Indica Vista Quadrajet LX,2012,120000.0,80000.0,3,0,0,2
Hyundai Verna 1.6 Xi ABS,2008,220000.0,54309.0,2,0,0,4
Ford Figo Diesel LXI,2011,180000.0,70000.0,3,0,0,3
Chevrolet Aveo 1.6 LT,2006,150000.0,34600.0,2,0,0,2
Tata Zest Revotron 1.2T XMS,2016,520000.0,25000.0,2,0,0,4
Tata Safari Storme EX,2013,430000.0,80000.0,3,0,0,2
Mahindra Bolero DI DX 8 Seater,2009,300000.0,55000.0,3,0,0,3
Honda WR-V i-DTEC VX,2017,725000.0,30000.0,3,0,0,4
Hyundai Verna 1.4 EX,2011,500000.0,31000.0,3,0,0,4
Maruti Wagon R LXI BS IV,2011,250000.0,50000.0,2,0,0,4
Ford Figo Petrol ZXI,2011,185000.0,50000.0,2,0,0,2
Maruti Ritz VDi,2011,200000.0,120000.0,3,0,0,4
Hyundai i20 Active 1.2 S,2017,600000.0,10000.0,2,0,0,4
Nissan Terrano XL Plus 85 PS,2015,451000.0,100000.0,3,0,0,4
Mahindra KUV 100 mFALCON G80 K8 5str,2016,370000.0,60000.0,2,0,0,4
Ford Endeavour 3.2 Titanium AT 4X4,2017,2700000.0,30000.0,3,0,1,4
Renault KWID RXT Optional,2016,280000.0,23000.0,2,0,0,4
Maruti Wagon R VXI BS IV,2017,350000.0,30000.0,2,0,0,4
Hyundai i10 Sportz,2011,250000.0,50000.0,2,0,0,4
Maruti Alto 800 LXI,2014,204999.0,25000.0,2,0,0,3
Tata Indica Vista Aqua TDI BSIII,2009,150000.0,30000.0,3,0,0,4
Chevrolet Spark 1.0 LS,2010,175000.0,45000.0,2,0,0,3
Chevrolet Spark 1.0 LS,2009,170000.0,44800.0,2,0,0,3
Tata Manza Aura Safire,2010,200000.0,50000.0,2,0,0,4
Tata Hexa XTA,2017,1200000.0,50000.0,3,0,1,4
Toyota Corolla Altis 1.8 J,2008,400000.0,35000.0,2,0,0,3
Maruti Ritz VDi,2010,148000.0,100000.0,3,0,0,3
Tata Manza Club Class Quadrajet90 LS,2014,200000.0,100000.0,3,0,0,4
Maruti Swift Dzire VDI,2016,284000.0,40000.0,3,0,0,3
Maruti Wagon R VXI Minor,2007,80000.0,60000.0,2,0,0,2
Chevrolet Beat PS,2014,170000.0,77000.0,2,0,0,4
Hyundai Accent Executive,2011,150000.0,60000.0,2,0,0,4
Tata Manza Aura (ABS) Safire BS IV,2010,110000.0,77073.0,2,0,0,3
Ford Figo Aspire 1.5 TDCi Titanium,2016,400000.0,70000.0,3,0,0,4
Hyundai i10 Magna LPG,2013,275000.0,90000.0,0,0,0,3
Mahindra Scorpio M2DI,2014,550000.0,90000.0,3,0,0,4
Maruti Alto LX BSIII,2007,125000.0,100000.0,2,0,0,3
Chevrolet Beat LT,2010,135000.0,80000.0,2,0,0,3
Mahindra Scorpio LX BSIV,2012,349000.0,150000.0,3,0,0,4
Maruti Swift VDI BSIV,2014,458000.0,80000.0,3,0,0,4
Maruti Alto LXi,2008,95000.0,70000.0,2,0,0,4
Ford Figo Diesel Celebration Edition,2013,190000.0,120000.0,3,0,0,4
Maruti Wagon R LXI Minor,2009,150000.0,70000.0,2,0,0,4
Hyundai Accent GLE,2009,114999.0,106000.0,2,0,0,2
Toyota Innova 2.0 VX 7 Seater,2010,320000.0,120000.0,2,0,0,2
